method,url,status_code,body_length,final_url,error,path_payload,header_payload,method_payload,query_payload,protocol_payload,host_payload,smuggling_payload,interesting,confidence,score,reasons
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,Cluster-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-Host: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Host: origen,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,Host: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-Server: self,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Original-URL: path (proxy),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Original-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Original-URL: / (alt),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Rewrite-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Rewrite-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Override-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,Referer: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-Proto: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-Proto: http,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,Origin: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,User-Agent: Googlebot,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-AppEngine-Trusted-IP-Request: 1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-Scheme: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Original-Method: GET,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,x-middleware-subrequest,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,Destination: same path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For chained: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Real-IP: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For chained: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Real-IP: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For chained: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Real-IP: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For chained: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Real-IP: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Forwarded-For chained: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.bak,403,3262,https://www.vidaxl.es/autodiscover.xml.bak,,Sufijo .bak,X-Real-IP: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Real-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Originating-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,True-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,CF-Connecting-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Custom-IP-Authorization: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Custom-IP-Authorization: base64 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Forwarded: for=,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Remote-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Remote-Addr: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-ProxyUser-Ip: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Cluster-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-Host: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Host: origen,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Host: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-Server: self,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Original-URL: path (proxy),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Original-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Original-URL: / (alt),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Rewrite-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Rewrite-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Override-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Referer: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-Proto: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-Proto: http,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Origin: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,User-Agent: Googlebot,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-AppEngine-Trusted-IP-Request: 1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-Scheme: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Original-Method: GET,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,x-middleware-subrequest,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,Destination: same path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For chained: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Real-IP: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For chained: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Real-IP: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For chained: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Real-IP: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For chained: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Real-IP: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Forwarded-For chained: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.old,403,3262,https://www.vidaxl.es/autodiscover.xml.old,,Sufijo .old,X-Real-IP: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Real-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Originating-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),True-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),CF-Connecting-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Custom-IP-Authorization: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Custom-IP-Authorization: base64 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Forwarded: for=,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Remote-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Remote-Addr: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-ProxyUser-Ip: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Cluster-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-Host: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Host: origen,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Host: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-Server: self,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Original-URL: path (proxy),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Original-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Original-URL: / (alt),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Rewrite-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Rewrite-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Override-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Referer: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-Proto: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-Proto: http,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Origin: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),User-Agent: Googlebot,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-AppEngine-Trusted-IP-Request: 1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-Scheme: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Original-Method: GET,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),x-middleware-subrequest,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),Destination: same path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For chained: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Real-IP: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For chained: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Real-IP: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For chained: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Real-IP: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For chained: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Real-IP: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Forwarded-For chained: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml.%00,403,3262,https://www.vidaxl.es/autodiscover.xml.%00,,Null byte en sufijo (%00),X-Real-IP: localhost,,,,,,False,none,0,
